user,role,degree_w,betweenness,community
Erinspider,contributor,48,7.793431172644989e-10,1
GlenHentz,contributor,46,7.448425523895487e-10,1
AngryPiglet,contributor,48,6.922936813595169e-10,50
21AE5340-8E36-4884-ABD7-45E0FCD35B82,contributor,48,6.922936813595169e-10,50
FibreJunky,contributor,29,6.902753324342704e-10,24
austinchic,contributor,29,6.902753324342704e-10,24
ewo,contributor,29,6.902753324342704e-10,24
ItsOnlyForever,contributor,29,6.902753324342704e-10,24
codycollie,contributor,29,6.902753324342704e-10,24
chi34,contributor,29,6.902753324342704e-10,24
icedskcm,contributor,29,6.902753324342704e-10,24
NicoleF86,contributor,29,6.902753324342704e-10,24
MsAnneZ,contributor,29,6.902753324342704e-10,24
NameInUse,contributor,29,6.902753324342704e-10,24
MissyD,contributor,29,6.902753324342704e-10,24
IMarriedMrT,contributor,29,6.902753324342704e-10,24
Dylansmom,contributor,29,6.902753324342704e-10,24
AaronMichael,contributor,29,6.902753324342704e-10,24
SheriMurray,contributor,29,6.902753324342704e-10,24
elliesoley,contributor,29,6.902753324342704e-10,24
gruntwife,contributor,29,6.902753324342704e-10,24
krankykristen,contributor,29,6.902753324342704e-10,24
MArnold71,contributor,29,6.902753324342704e-10,24
MT,contributor,49,5.752294436952254e-10,2
Jess1224,contributor,49,5.752294436952254e-10,2
BethAnn,contributor,49,5.752294436952254e-10,2
SbuxE,contributor,49,5.752294436952254e-10,2
craton,contributor,49,5.752294436952254e-10,2
diana423,contributor,49,5.752294436952254e-10,2
dare2,contributor,49,5.752294436952254e-10,2
SweetTee,contributor,49,5.752294436952254e-10,2
dusty19,contributor,49,5.752294436952254e-10,2
eemn825,contributor,49,5.752294436952254e-10,2
KeithA,contributor,49,5.752294436952254e-10,2
Frappeee,contributor,49,5.752294436952254e-10,2
hjrhjr,contributor,49,5.752294436952254e-10,2
WK1,contributor,49,5.752294436952254e-10,2
Trapdoor,contributor,49,5.752294436952254e-10,2
CathG,contributor,49,5.752294436952254e-10,2
flatop16,contributor,49,5.752294436952254e-10,2
bucksrox,contributor,49,5.752294436952254e-10,2
Mygirls,contributor,49,5.752294436952254e-10,2
Mrssbq,contributor,49,5.752294436952254e-10,2
Churaira,contributor,49,5.752294436952254e-10,2
LAWMB22,contributor,49,5.752294436952254e-10,2
hwilson,contributor,49,5.752294436952254e-10,2
alexs001,contributor,23,5.140348220255206e-10,11
sdburkes,contributor,23,5.140348220255206e-10,11
xoarsman,contributor,23,5.140348220255206e-10,11
alikelystory,contributor,23,5.140348220255206e-10,11
beliga,contributor,23,5.140348220255206e-10,11
healtySpirit,contributor,23,5.140348220255206e-10,11
hmaxone,contributor,23,5.140348220255206e-10,11
jonathan83,contributor,23,5.140348220255206e-10,11
dasbill,contributor,23,5.140348220255206e-10,11
caitlingrace,contributor,23,5.140348220255206e-10,11
jryne,contributor,23,5.140348220255206e-10,11
liquidgold,contributor,23,5.140348220255206e-10,11
annedub,contributor,23,5.140348220255206e-10,11
TexSanity,contributor,23,5.140348220255206e-10,11
Flashover68,contributor,23,5.140348220255206e-10,11
Grinditout,contributor,23,5.140348220255206e-10,11
Lbarza,contributor,23,5.140348220255206e-10,11
MikeSooty,contributor,23,5.140348220255206e-10,11
BLRmiscreant,contributor,23,5.140348220255206e-10,11
MLM,contributor,49,5.035832188666896e-10,7
ApMay24,contributor,49,5.035832188666896e-10,7
Delachic,contributor,49,5.035832188666896e-10,7
Mocagirl,contributor,49,5.035832188666896e-10,7
Jae,contributor,49,5.035832188666896e-10,7
Emmalee,contributor,49,5.035832188666896e-10,7
Lucian,contributor,62,5.035832188666896e-10,7
DrOtto,contributor,49,5.035832188666896e-10,7
Julesdee,contributor,49,5.035832188666896e-10,7
Rbarton2,contributor,49,5.035832188666896e-10,7
Hohoemi,contributor,49,5.035832188666896e-10,7
LannerZ,contributor,49,5.035832188666896e-10,7
Gutter,contributor,49,5.035832188666896e-10,7
Halfcaf,contributor,49,5.035832188666896e-10,7
Alcinda,contributor,49,5.035832188666896e-10,7
SNinPgh,contributor,49,5.035832188666896e-10,7
ChrisG85,contributor,49,5.035832188666896e-10,7
Blairbucks,contributor,27,4.73718365396068e-10,3
rofl,contributor,13,4.23853274301745e-10,50
coffeecrazy22,contributor,13,4.23853274301745e-10,50
stirredcigs,contributor,13,4.23853274301745e-10,50
togo,contributor,13,4.23853274301745e-10,50
DCACS,contributor,13,4.23853274301745e-10,50
Kgold,contributor,13,4.23853274301745e-10,50
JMJM,contributor,13,4.23853274301745e-10,50
AlexWeasley,contributor,13,4.23853274301745e-10,50
Babler2,contributor,13,4.23853274301745e-10,50
Ant_CM_POTQ,contributor,32,3.9605961697048305e-10,1
CateBuck,contributor,20,3.716867174646072e-10,1
FieryRed,contributor,40,3.6605510053332523e-10,20
BBrew,contributor,49,2.876147218476127e-10,2
AgentJ34,contributor,49,2.876147218476127e-10,2
BJQ,contributor,49,2.876147218476127e-10,2
AGK,contributor,49,2.876147218476127e-10,2
Bob_A,contributor,49,0.0,3
ThaddaeusKFoss,contributor,34,0.0,0
StephanieM,contributor,57,0.0,3
LittleTeaCup,contributor,49,0.0,3
BSusanB,contributor,49,0.0,3
Diananimalista,contributor,49,0.0,3
jerseymom,contributor,52,0.0,3
Courtneysidea,contributor,49,0.0,3
Corine,contributor,49,0.0,3
Doigger,contributor,49,0.0,3
Jdubbz,contributor,51,0.0,1
VegasDawn,contributor,48,0.0,1
Leigha,contributor,47,0.0,1
Jabelone,contributor,50,0.0,1
Bif,contributor,26,0.0,0
Tarstarfilms,contributor,20,0.0,0
AnitaPeron,contributor,46,0.0,0
Boomer4,contributor,46,0.0,0
Arts4all,contributor,33,0.0,7
CarrollM,contributor,33,0.0,7
LillieAna,contributor,41,0.0,3
HelenStar,contributor,41,0.0,3
aperyam,contributor,23,0.0,1
QFA380,contributor,23,0.0,1
Lesliep911,contributor,41,0.0,3
Bwilky,contributor,22,0.0,0
HowdyDoody,contributor,22,0.0,0
76GRITS,contributor,41,0.0,3
barista0324,contributor,25,0.0,1
Mermaid9,contributor,41,0.0,3
067232D0-EA76-4BA6-BC86-003E4341593F,contributor,33,0.0,0
BeanOverThere,contributor,46,0.0,1
AmyVal,contributor,47,0.0,1
BaristaLady82,contributor,46,0.0,1
BaristaLady,contributor,49,0.0,1
Buckeyegranny,contributor,25,0.0,1
morechoc,contributor,57,0.0,1
coptic,contributor,51,0.0,1
Vasili17,contributor,21,0.0,1
JaneSane,contributor,11,0.0,1
outofbucks4bux,contributor,96,0.0,0
Alexsc,contributor,29,0.0,3
FotoMoto,contributor,24,0.0,3
Gandalfs,contributor,13,0.0,3
Melovechocolat,contributor,37,0.0,3
ASKquestions,contributor,24,0.0,3
OnwardHo,contributor,22,0.0,0
Hayley,contributor,52,0.0,1
NicoleAvery,contributor,18,0.0,3
Oaracle,contributor,27,0.0,1
CensCat,contributor,48,0.0,3
4mygirls3563,contributor,48,0.0,3
HeruLim,contributor,11,0.0,1
melinareed,contributor,26,0.0,1
JavaFixed,contributor,27,0.0,1
johannamf,contributor,27,0.0,3
BaseballMom23,contributor,48,0.0,3
akittycat,contributor,27,0.0,1
bcolonyh,contributor,30,0.0,1
Pookey,contributor,27,0.0,1
PreciousU,contributor,42,0.0,4
CA_Barista_LK,contributor,24,0.0,1
BriDaBarista,contributor,37,0.0,3
MorphiaElder,contributor,18,0.0,3
philSoyLover,contributor,152,0.0,31
JavaLove20,contributor,37,0.0,3
EricHab,contributor,38,0.0,0
Foofy1111,contributor,48,0.0,32
pmww2486,contributor,179,0.0,32
DebraW,contributor,37,0.0,3
dneal07,contributor,48,0.0,32
ankitty,contributor,38,0.0,0
Melat1,contributor,48,0.0,32
Decaf13,contributor,49,0.0,1
Madrigal,contributor,47,0.0,4
SBUXXUBS,contributor,48,0.0,32
Blesst,contributor,47,0.0,4
GUSSER,contributor,48,0.0,32
GramT,contributor,48,0.0,33
DuncanE,contributor,15,0.0,1
GoldiMAN,contributor,47,0.0,4
SouthernIL,contributor,48,0.0,32
kkmi,contributor,48,0.0,32
AREKAYBEE,contributor,40,0.0,1
2pumpsmocha78,contributor,48,0.0,32
Heyyyy,contributor,37,0.0,3
Boozebuster,contributor,48,0.0,32
Mabet63,contributor,47,0.0,4
ChefSarita,contributor,48,0.0,32
greggarrison,contributor,48,0.0,32
Corey_boy,contributor,38,0.0,0
BostonPeng,contributor,38,0.0,0
TheBUX654,contributor,48,0.0,32
coffeebuz22,contributor,48,0.0,32
GPGrad,contributor,48,0.0,33
RomanLizzy,contributor,48,0.0,32
mattswaringim,contributor,48,0.0,32
ginasmith,contributor,48,0.0,32
nattyfoshatty,contributor,79,0.0,32
MGMe,contributor,29,0.0,3
naomi14,contributor,48,0.0,32
AF2014,contributor,38,0.0,0
mitymite,contributor,48,0.0,32
Blueyez,contributor,41,0.0,31
LovingtheBUX11,contributor,48,0.0,32
OlGreenEyes,contributor,16,0.0,1
lbutcher3,contributor,48,0.0,32
Linlea,contributor,48,0.0,33
Hayhey556,contributor,48,0.0,32
Maioriel,contributor,33,0.0,1
baristagj,contributor,48,0.0,32
LouieInSeattle,contributor,38,0.0,0
EricVej,contributor,48,0.0,33
Jamone,contributor,37,0.0,3
HumpMan,contributor,47,0.0,4
TeeforMee,contributor,49,0.0,0
4good73,contributor,47,0.0,4
AnonJane,contributor,37,0.0,3
mochaman56,contributor,48,0.0,32
lajenni,contributor,48,0.0,32
MochaAddiction,contributor,48,0.0,32
BarbandMolly,contributor,41,0.0,31
Giggler99,contributor,37,0.0,3
joenbishop,contributor,48,0.0,32
Kate_VS,contributor,38,0.0,0
BarbaraAx,contributor,48,0.0,32
BSW1234,contributor,48,0.0,32
Haulele39,contributor,38,0.0,0
Babawonga,contributor,49,0.0,1
DMW1984,contributor,48,0.0,32
Lanalatte,contributor,38,0.0,0
Babesister,contributor,47,0.0,4
Drinkitin667,contributor,48,0.0,32
BUXisaMUX563,contributor,48,0.0,32
BukStopsAtStar,contributor,11,0.0,1
mafewisyou,contributor,48,0.0,32
CoffeePlease,contributor,44,0.0,31
starkbck,contributor,96,0.0,8
carnieasada,contributor,16,0.0,3
HJean,contributor,26,0.0,24
PhotoGraphicGr,contributor,39,0.0,24
AllysonKK,contributor,19,0.0,0
Trapani,contributor,19,0.0,0
Radioguy,contributor,47,0.0,3
drgnbrth,contributor,21,0.0,3
megatron,contributor,81,0.0,7
rebelbballgirl,contributor,24,0.0,1
bayareabucks,contributor,5,0.0,0
CB_coffeeaddic,contributor,36,0.0,1
guildedw,contributor,42,0.0,8
Coffeegirlny,contributor,48,0.0,19
Dluaa35,contributor,60,0.0,19
sailormoon,contributor,12,0.0,1
Gill67,contributor,9,0.0,3
BuckAddict,contributor,26,0.0,24
apjm,contributor,16,0.0,3
alize1521,contributor,19,0.0,0
Kenpachifrap,contributor,19,0.0,0
CoffeeLover99,contributor,16,0.0,3
k2vball,contributor,43,0.0,1
DunkinStars,contributor,16,0.0,3
barbarap999,contributor,15,0.0,1
BrookeBridge,contributor,48,0.0,19
JoRisko,contributor,22,0.0,0
jujubeth,contributor,43,0.0,1
Luuster2,contributor,47,0.0,3
JOliva,contributor,16,0.0,3
Redshoe,contributor,19,0.0,0
Nick14902,contributor,9,0.0,3
colep,contributor,80,0.0,9
K@rina,contributor,19,0.0,0
SeesRed,contributor,42,0.0,1
Femme_Exotica,contributor,19,0.0,0
Alkiander,contributor,26,0.0,24
chouettefem,contributor,15,0.0,1
johnlea,contributor,75,0.0,8
jamee_ko,contributor,63,0.0,0
ChrisStilwell1,contributor,48,0.0,19
MySyrupisgone,contributor,44,0.0,0
sdunc,contributor,76,0.0,8
CocoaLoco,contributor,48,0.0,19
DangersMom,contributor,48,0.0,19
Harlem125,contributor,15,0.0,1
Daetrin,contributor,26,0.0,24
schlueter,contributor,94,0.0,3
latte22,contributor,74,0.0,8
dancercutie22,contributor,31,0.0,1
thatemailname,contributor,85,0.0,37
k9nkatz,contributor,104,0.0,8
momof9,contributor,84,0.0,8
hipnip,contributor,57,0.0,1
GeeMum,contributor,15,0.0,9
coffeeshop,contributor,49,0.0,37
sanani_,contributor,95,0.0,33
AnnaBanana,contributor,18,0.0,1
manitoba,contributor,78,0.0,8
wtglover34,contributor,30,0.0,1
lukeforester1,contributor,79,0.0,24
TonyTJ,contributor,68,0.0,8
ReneeRed,contributor,49,0.0,39
jjpylp,contributor,89,0.0,39
jaypunkrawk,contributor,69,0.0,1
SUN4EVER,contributor,49,0.0,39
Jamieisalive,contributor,41,0.0,15
8088,contributor,21,0.0,1
CatFoster,contributor,21,0.0,1
Flysong,contributor,17,0.0,1
EricJP,contributor,49,0.0,39
atshearin,contributor,8,0.0,20
laciesanger,contributor,16,0.0,20
RecycleS,contributor,19,0.0,40
mommato2,contributor,56,0.0,20
Yellowtail,contributor,21,0.0,1
DramaMama,contributor,13,0.0,0
89hokie90,contributor,41,0.0,15
LiseP,contributor,13,0.0,12
drinkmyway,contributor,37,0.0,41
Thinxcor,contributor,49,0.0,39
hileyca,contributor,49,0.0,39
qiizem,contributor,10,0.0,1
seanrempel,contributor,18,0.0,1
ilapid,contributor,49,0.0,39
Jaime11,contributor,29,0.0,3
bfy,contributor,27,0.0,1
Millloft,contributor,41,0.0,15
ashlugo,contributor,49,0.0,39
Shauneh,contributor,49,0.0,39
Capri7,contributor,17,0.0,1
AAngel3,contributor,33,0.0,20
Andrea44,contributor,49,0.0,39
mccatlad,contributor,56,0.0,20
KelSelHome,contributor,41,0.0,15
Mermaid3011,contributor,8,0.0,20
Cricket2,contributor,13,0.0,12
EricGW,contributor,49,0.0,39
Liela,contributor,41,0.0,15
bigguyiam,contributor,11,0.0,1
articrose07,contributor,46,0.0,0
Ldekat,contributor,25,0.0,1
Alouette,contributor,8,0.0,20
EpworthDude,contributor,41,0.0,15
CreoleQueen,contributor,29,0.0,3
StatusQUO,contributor,3,0.0,1
Cindy1031,contributor,15,0.0,9
cagebest,contributor,67,0.0,8
Sorensen,contributor,49,0.0,39
Sunshine0000,contributor,62,0.0,0
SueCWOCN,contributor,49,0.0,39
MandyM,contributor,49,0.0,39
MammaK,contributor,49,0.0,39
Dan555,contributor,49,0.0,39
DNat15,contributor,8,0.0,20
Dianne73,contributor,49,0.0,39
RazzGal77,contributor,29,0.0,3
an84,contributor,49,0.0,39
DeadlyBarista,contributor,15,0.0,9
Olivia,contributor,13,0.0,0
PMSW,contributor,13,0.0,12
smittman,contributor,43,0.0,7
RandyWesley,contributor,41,0.0,15
Cmon,contributor,37,0.0,42
Macccccc,contributor,8,0.0,3
angelic3432,contributor,15,0.0,0
BlondRenee,contributor,21,0.0,1
Ladijay3,contributor,41,0.0,15
Brooksstead,contributor,21,0.0,1
SusanK9,contributor,62,0.0,0
diandco,contributor,49,0.0,39
candi,contributor,49,0.0,39
Heidismom,contributor,5,0.0,1
CieloGal,contributor,41,0.0,15
Granny9,contributor,41,0.0,15
GrandeGT,contributor,19,0.0,40
MCSterrett,contributor,41,0.0,15
JudySC,contributor,41,0.0,15
PickMeUpCoffee,contributor,13,0.0,0
LPB,contributor,21,0.0,1
Hel,contributor,29,0.0,3
MaryGracesMom,contributor,7,0.0,1
jkrcvt,contributor,29,0.0,1
particlelover,contributor,50,0.0,3
firmin,contributor,70,0.0,2
theresaonetwo,contributor,60,0.0,3
yoginat14,contributor,64,0.0,3
dlightfl,contributor,69,0.0,2
lilcoop,contributor,71,0.0,19
snap74,contributor,19,0.0,15
shell4,contributor,33,0.0,3
mcs320,contributor,45,0.0,0
kelsey498,contributor,10,0.0,24
StarbucksBuff,contributor,11,0.0,15
erickapalace,contributor,71,0.0,47
LotTHoT2,contributor,61,0.0,7
starz_97,contributor,87,0.0,7
stormy82,contributor,81,0.0,19
KT95746,contributor,35,0.0,8
pamb456,contributor,56,0.0,1
robinrrv,contributor,74,0.0,15
kguffey,contributor,25,0.0,3
AnntheBrave,contributor,5,0.0,1
kelly34,contributor,32,0.0,0
STARBKIDAHO,contributor,21,0.0,0
{FBE035B4-857F-4ACC-9600-4FBF30DCD3A4},contributor,42,0.0,0
minniebunny2,contributor,73,0.0,4
xcdn,contributor,90,0.0,0
Jerseydeva,contributor,49,0.0,34
babybrice21,contributor,66,0.0,34
PSL0612,contributor,28,0.0,31
songseed,contributor,74,0.0,15
{623FC347-2B46-470C-880F-757CA9C6A06B},contributor,80,0.0,7
buhrittt,contributor,6,0.0,1
robinla,contributor,71,0.0,8
harvfox,contributor,67,0.0,3
leneltwt,contributor,44,0.0,0
lewandow,contributor,52,0.0,2
wilcox008,contributor,40,0.0,0
realitycheck,contributor,16,0.0,1
mrmessy,contributor,74,0.0,8
BirdieChef,contributor,24,0.0,43
RanaBaby,contributor,29,0.0,43
sox,contributor,82,0.0,37
gobblegobble,contributor,21,0.0,1
mchart,contributor,84,0.0,7
bellabrynn,contributor,23,0.0,0
newmommy84,contributor,77,0.0,8
jacksonville,contributor,19,0.0,20
JrJr,contributor,27,0.0,43
joanannharbuck,contributor,77,0.0,17
mbstarbuzz,contributor,19,0.0,1
wordhomiex,contributor,16,0.0,1
Shelliy,contributor,68,0.0,7
johnreiner,contributor,76,0.0,8
gameplan,contributor,78,0.0,37
rhayden25,contributor,88,0.0,10
smartangel106,contributor,86,0.0,36
feel4ek,contributor,64,0.0,26
SerenityMidwif,contributor,63,0.0,44
birdsanswings,contributor,66,0.0,44
celticpatriot,contributor,17,0.0,8
aspettam,contributor,60,0.0,26
mallerj,contributor,77,0.0,2
vindio,contributor,80,0.0,7
Varya,contributor,58,0.0,26
justinflood,contributor,44,0.0,1
u2star,contributor,48,0.0,8
minaisaac,contributor,41,0.0,0
ambriaz,contributor,10,0.0,45
lsposta,contributor,75,0.0,50
StarInked,contributor,60,0.0,36
orcasrdolphins,contributor,66,0.0,0
Arch_cfe,contributor,27,0.0,8
MoMoMonica,contributor,42,0.0,30
aschettler,contributor,65,0.0,30
Danidvash,contributor,15,0.0,37
Stefff,contributor,36,0.0,8
Janesanha,contributor,12,0.0,45
mdpmom8,contributor,21,0.0,45
nikkitri,contributor,43,0.0,46
CM2352,contributor,30,0.0,12
Val09,contributor,35,0.0,12
shirley2463,contributor,45,0.0,10
jim1505,contributor,32,0.0,1
doncommando,contributor,74,0.0,11
DeniseDM,contributor,21,0.0,50
crawfordp176,contributor,22,0.0,15
mochamum,contributor,38,0.0,4
splenda,contributor,79,0.0,7
Sbuxlove,contributor,69,0.0,7
oaxaca,contributor,12,0.0,0
kecia955,contributor,11,0.0,15
oneseventwo,contributor,32,0.0,3
kbportland,contributor,29,0.0,15
rae30,contributor,75,0.0,39
get_skittled,contributor,67,0.0,4
kimmienurse,contributor,62,0.0,15
tiaveg,contributor,82,0.0,39
PurpleSnow,contributor,22,0.0,0
MochaCoconut95,contributor,13,0.0,0
jsss,contributor,40,0.0,12
the626drew,contributor,20,0.0,18
dcjenner,contributor,64,0.0,8
BethB16,contributor,10,0.0,3
kristalbleu,contributor,34,0.0,1
STRBUXrocks,contributor,15,0.0,0
pavlos,contributor,85,0.0,7
dv8angl,contributor,45,0.0,37
Ariel_MJ,contributor,20,0.0,31
mensch,contributor,79,0.0,10
tmontero1,contributor,64,0.0,7
talldripplease,contributor,12,0.0,1
Marsy,contributor,9,0.0,48
hookedonchai11,contributor,15,0.0,48
Armymom2,contributor,21,0.0,50
lrsneeley,contributor,18,0.0,0
pourover,contributor,19,0.0,0
Lougirl,contributor,49,0.0,34
Modi,contributor,18,0.0,7
Bessemer,contributor,10,0.0,41
samM2040,contributor,45,0.0,0
MReddick,contributor,15,0.0,15
Miles1964,contributor,53,0.0,12
KJVideoTours,contributor,49,0.0,34
ventiman45,contributor,61,0.0,0
Antonsen,contributor,27,0.0,8
kbird,contributor,14,0.0,15
aknipp132,contributor,14,0.0,15
mwool,contributor,37,0.0,7
PianoGirlLara,contributor,6,0.0,1
whammo,contributor,18,0.0,1
SGMLover1,contributor,30,0.0,9
DazLvr,contributor,15,0.0,15
AndyHeppelle,contributor,49,0.0,44
madmuth,contributor,36,0.0,20
Madilynn,contributor,15,0.0,15
CranstonRI,contributor,26,0.0,9
Kalkail,contributor,15,0.0,37
LisaDanielle,contributor,27,0.0,9
saffatwo,contributor,44,0.0,1
AngBRobinson,contributor,18,0.0,3
thebasicDID,contributor,27,0.0,1
Montanaxtc,contributor,47,0.0,36
dizzygirl,contributor,12,0.0,45
DarthG,contributor,42,0.0,30
TruthIsFreedom,contributor,55,0.0,2
Darthmarty,contributor,15,0.0,3
